time_s,transmitter,receiver,source_mac,dest_mac,packet_name,packet_bytes
375.340074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3453",236
375.340311423,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3453",236
375.340575513,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3453",236
375.350075090,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3453",236
375.400074663,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3454",236
375.410075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3454",236
375.420074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3454",236
375.420294174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3454",236
375.430074904,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3454",236
375.430257995,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3454",236
375.440074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3454",236
375.440257422,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3454",236
375.440449513,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3454",236
375.450075091,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3454",236
375.500074662,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3455",236
375.500309324,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-691",136
375.510075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3455",236
375.520074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3455",236
375.520294174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3455",236
375.530074903,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3455",236
375.530338995,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3455",236
375.540074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3455",236
375.540320421,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3455",236
375.540530513,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3455",236
375.550075092,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3455",236
375.550220271,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-691",136
375.600074661,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3456",236
375.600264754,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-691",136
375.600481547,uav6,uav3,0A-AA-00-00-00-09,0A-AA-00-00-00-06,"GcsCommand-691",136
375.610075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3456",236
375.620074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3456",236
375.620276174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3456",236
375.630074902,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3456",236
375.630329995,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3456",236
375.640074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3456",236
375.640320419,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3456",236
375.640575513,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3456",236
375.650075094,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3456",236
375.650219754,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-691",136
375.650401019,uav1,uav4,0A-AA-00-00-00-04,0A-AA-00-00-00-07,"GcsCommand-691",136
375.700074659,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3457",236
375.700219754,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-691",136
375.700346787,uav6,uav5,0A-AA-00-00-00-09,0A-AA-00-00-00-08,"GcsCommand-691",136
375.710075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3457",236
375.720074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3457",236
375.720339174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3457",236
375.730074901,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3457",236
375.730257995,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3457",236
375.740074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3457",236
375.740347418,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3457",236
375.740521513,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3457",236
375.750075095,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3457",236
375.750229190,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-691",136
375.800074658,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3458",236
375.810075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3458",236
375.820074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3458",236
375.820267174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3458",236
375.830074900,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3458",236
375.830302996,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3458",236
375.840074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3458",236
375.840302417,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3458",236
375.840539513,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3458",236
375.850075096,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3458",236
375.900074657,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3459",236
375.910075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3459",236
375.920074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3459",236
375.920348174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3459",236
375.930074899,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3459",236
375.930257996,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3459",236
375.940074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3459",236
375.940275416,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3459",236
375.940548514,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3459",236
375.950075097,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3459",236
376.000074656,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3460",236
376.000282312,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-692",136
376.010075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3460",236
376.020074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3460",236
376.020249174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3460",236
376.030074897,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3460",236
376.030311996,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3460",236
376.040074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3460",236
376.040284415,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3460",236
376.040449514,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3460",236
376.050075099,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3460",236
376.050238278,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-692",136
376.100074655,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3461",236
376.100318754,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-692",136
376.100490540,uav6,uav3,0A-AA-00-00-00-09,0A-AA-00-00-00-06,"GcsCommand-692",136
376.110075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3461",236
376.120074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3461",236
376.120240174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3461",236
376.130074896,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3461",236
376.130239996,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3461",236
376.140074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3461",236
376.140221414,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3461",236
376.140449514,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3461",236
376.150075100,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3461",236
376.150210754,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-692",136
376.150428026,uav1,uav4,0A-AA-00-00-00-04,0A-AA-00-00-00-07,"GcsCommand-692",136
376.200074654,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3462",236
376.200255754,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-692",136
376.200427785,uav6,uav5,0A-AA-00-00-00-09,0A-AA-00-00-00-08,"GcsCommand-692",136
376.210075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3462",236
376.220074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3462",236
376.220249174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3462",236
376.230074895,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3462",236
376.230293996,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3462",236
376.240074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3462",236
376.240230413,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3462",236
376.240476514,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3462",236
376.250075101,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3462",236
376.250202202,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-692",136
376.300074652,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3463",236
376.310075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3463",236
376.320074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3463",236
376.320231174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3463",236
376.330074894,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3463",236
376.330347996,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3463",236
376.340074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3463",236
376.340311412,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3463",236
376.340584514,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3463",236
376.350075102,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3463",236
376.400074651,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3464",236
376.410075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3464",236
376.420074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3464",236
376.420249174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3464",236
376.430074893,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3464",236
376.430356997,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3464",236
376.440074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3464",236
376.440221411,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3464",236
376.440494515,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3464",236
376.450075104,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3464",236
376.500074650,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3465",236
376.500255300,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-693",136
376.510075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3465",236
376.520074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3465",236
376.520249174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3465",236
376.530074892,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3465",236
376.530320997,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3465",236
376.540074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3465",236
376.540275410,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3465",236
376.540485515,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3465",236
376.550075105,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3465",236
376.550265284,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-693",136
376.600074649,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3466",236
376.600291754,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-693",136
376.600436534,uav6,uav3,0A-AA-00-00-00-09,0A-AA-00-00-00-06,"GcsCommand-693",136
376.610075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3466",236
376.620074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3466",236
376.620276174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3466",236
376.630074891,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3466",236
376.630356997,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3466",236
376.640074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3466",236
376.640275409,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3466",236
376.640485515,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3466",236
376.650075106,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3466",236
376.650201754,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-693",136
376.650374032,uav1,uav4,0A-AA-00-00-00-04,0A-AA-00-00-00-07,"GcsCommand-693",136
376.700074648,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3467",236
376.700273754,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-693",136
376.700436783,uav6,uav5,0A-AA-00-00-00-09,0A-AA-00-00-00-08,"GcsCommand-693",136
376.710075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3467",236
376.720074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3467",236
376.720231174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3467",236
376.730074890,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3467",236
376.730311997,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3467",236
376.740074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3467",236
376.740302408,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3467",236
376.740530515,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3467",236
376.750075107,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3467",236
376.750328215,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-693",136
376.800074646,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3468",236
376.810075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3468",236
376.820074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3468",236
376.820357174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3468",236
376.830074889,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3468",236
376.830329997,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3468",236
376.840074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3468",236
376.840221407,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3468",236
376.840485515,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3468",236
376.850075109,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3468",236
376.900074645,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3469",236
376.910075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3469",236
376.920074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3469",236
376.920249174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3469",236
376.930074888,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3469",236
376.930284998,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3469",236
376.940074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3469",236
376.940347406,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3469",236
376.940584515,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3469",236
376.950075110,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3469",236
377.000074644,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3470",236
377.000282288,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-694",136
377.010075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3470",236
377.020074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3470",236
377.020285174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3470",236
377.030074887,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3470",236
377.030338998,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3470",236
377.040074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3470",236
377.040239405,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3470",236
377.040440516,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3470",236
377.050075111,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3470",236
377.050211290,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-694",136
377.100074643,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3471",236
377.100255755,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-694",136
377.100481527,uav6,uav3,0A-AA-00-00-00-09,0A-AA-00-00-00-06,"GcsCommand-694",136
377.110075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3471",236
377.120074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3471",236
377.120303174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3471",236
377.130074886,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3471",236
377.130284998,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3471",236
377.140074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3471",236
377.140239403,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3471",236
377.140440516,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3471",236
377.150075112,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3471",236
377.150228755,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-694",136
377.150374039,uav1,uav4,0A-AA-00-00-00-04,0A-AA-00-00-00-07,"GcsCommand-694",136
377.200074642,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3472",236
377.200327755,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-694",136
377.200571781,uav6,uav5,0A-AA-00-00-00-09,0A-AA-00-00-00-08,"GcsCommand-694",136
377.210075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3472",236
377.220074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3472",236
377.220267174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3472",236
377.230074885,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3472",236
377.230347998,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3472",236
377.240074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3472",236
377.240329402,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3472",236
377.240611516,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3472",236
377.250075114,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3472",236
377.250283228,gateway,uav6,0A-AA-00-00-00-02,0A-AA-00-00-00-09,"GcsCommand-694",136
377.300074641,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3473",236
377.310075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3473",236
377.320074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3473",236
377.320321174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3473",236
377.330074884,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3473",236
377.330239998,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3473",236
377.340074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3473",236
377.340356401,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3473",236
377.340629516,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3473",236
377.350075115,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3473",236
377.400074639,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-3474",236
377.410075179,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3474",236
377.420074995,uav3,uav2,0A-AA-00-00-00-06,0A-AA-00-00-00-05,"UavTelemetry-3474",236
377.420303174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-3474",236
377.430074883,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3474",236
377.430311999,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3474",236
377.440074518,uav5,uav4,0A-AA-00-00-00-08,0A-AA-00-00-00-07,"UavTelemetry-3474",236
377.440302400,uav4,uav6,0A-AA-00-00-00-07,0A-AA-00-00-00-09,"UavTelemetry-3474",236
377.440575516,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3474",236
377.450075116,uav6,gateway,0A-AA-00-00-00-09,0A-AA-00-00-00-02,"UavTelemetry-3474",236
